27.374279,33.187481,702.000000
23.874161,37.619370,702.000000
22.192005,42.051395,702.000000
25.116837,43.953465,702.000000
28.572756,42.128883,702.000000
27.561935,43.158802,702.000000
22.428020,48.943733,702.000000
26.572943,46.521004,702.000000
27.336159,46.522434,702.000000
30.405663,44.641441,702.000000
31.883463,51.359222,702.000000
29.650091,52.786476,702.000000
25.635794,55.422363,702.000000
30.648430,53.171597,702.000000
31.031984,54.754436,702.000000
29.677378,55.701824,702.000000
34.116291,57.203835,702.000000
31.821943,64.943085,702.000000
38.129780,65.475739,702.000000
40.715118,65.005630,702.000000
46.133274,64.852013,702.000000
47.138504,65.056984,702.000000
36.553150,74.768974,702.000000
46.849022,74.441078,702.000000
22.393684,41.650787,697.500000
26.738169,46.129112,697.500000
27.638273,46.080997,697.500000
22.744995,48.378456,697.500000
22.661659,51.443676,697.500000
29.960073,52.208946,697.500000
21.501934,56.091259,697.500000
23.067886,55.821457,697.500000
-33.421516,-112.775116,-598.000000
-34.316792,-109.152832,-598.000000
-39.100025,-155.323730,-602.000000
-31.167942,-146.931549,-602.000000
-32.111202,-139.367508,-602.000000
-31.440435,-135.860413,-602.000000
-34.459290,-122.052475,-602.000000
-26.677708,-121.725388,-602.000000
-29.603865,-119.753052,-602.000000
-30.514620,-116.200157,-602.000000
-27.442606,-116.460411,-602.000000
-32.928360,-113.577881,-602.000000
-33.718876,-109.950546,-602.000000
-18.435488,-169.074371,-598.000000
-12.473519,-139.363129,-598.000000
-13.132355,-136.847992,-598.000000
-17.887665,-131.489624,-598.000000
-14.695643,-123.806953,-598.000000
-14.260677,-123.584053,-598.000000
-19.091709,-121.663803,-598.000000
-17.197403,-113.512604,-598.000000
-14.506069,-112.676407,-598.000000
-14.741516,-169.449997,-602.000000
-1.459900,-154.997955,-602.000000
-12.169055,-140.237625,-602.000000
-12.874374,-137.725449,-602.000000
21.170616,-111.595291,-602.000000
23.467039,-109.962364,-602.000000
37.296524,-153.333786,-598.000000
39.522095,-147.006165,-598.000000
26.911306,-134.511520,-598.000000
24.941774,-132.252441,-598.000000
97.787201,-2.730713,-1297.500000
96.642380,-14.727875,-1297.500000
95.161987,-6.135237,-1297.500000
90.699181,-9.946838,-1297.500000
90.837387,-1.180659,-1297.500000
90.237869,-6.249246,-1297.500000
170.876724,7.699894,-1302.000000
159.963547,9.898232,-1302.000000
155.397964,15.543400,-1302.000000
135.388092,10.964390,-1302.000000
132.702423,1.930718,-1302.000000
130.200562,10.574395,-1302.000000
123.688339,-0.137791,-1302.000000
120.376984,13.023321,-1302.000000
117.887947,5.149969,-1302.000000
114.856422,-2.898626,-1302.000000
48.188454,102.575745,-1302.000000
55.859650,161.785126,-1298.000000
48.049828,162.398834,-1298.000000
48.280350,158.366547,-1298.000000
56.431923,154.052399,-1298.000000
58.689796,152.135498,-1298.000000
51.983376,150.691895,-1298.000000
48.911999,138.696106,-1298.000000
48.209988,134.870895,-1298.000000
41.408493,133.300980,-1298.000000
35.290760,124.488297,-1298.000000
46.318336,119.157478,-1298.000000
37.306889,110.207260,-1298.000000
31.186298,109.252861,-1298.000000
33.172306,169.867188,-1302.000000
31.037064,163.846115,-1302.000000
81.977501,102.008926,1498.000000
90.392464,96.646011,1498.000000
90.118446,99.603195,1498.000000
93.700745,101.177879,1498.000000
87.704155,111.096725,1498.000000
96.257896,106.918388,1498.000000
96.874733,124.018814,1498.000000
97.924347,124.187088,1498.000000
56.776535,94.562126,1502.000000
57.118515,96.388474,1502.000000
65.721451,96.737770,1502.000000
64.443970,99.915901,1502.000000
71.860245,110.653862,1502.000000
87.074272,122.777542,1502.000000
82.937431,135.671982,1502.000000
90.494110,141.041016,1502.000000
64.447578,99.573364,1498.000000
59.240696,103.274841,1498.000000
55.603859,117.090538,1498.000000
66.961639,115.800797,1498.000000
66.757156,119.749298,1498.000000
69.557518,131.353088,1498.000000
67.799866,136.109482,1498.000000
83.261520,134.994904,1498.000000
45.603092,117.764183,1502.000000
55.996643,117.164948,1502.000000
44.891399,122.341675,1502.000000
45.702827,122.693939,1502.000000
56.967712,129.143341,1502.000000
56.173363,140.589478,1502.000000
68.540886,136.167175,1502.000000
61.723801,146.227982,1502.000000
80.445442,-135.590485,-1302.000000
78.921463,-132.032410,-1302.000000
71.779823,-134.007111,-1302.000000
75.283920,-118.720070,-1302.000000
67.597618,-120.025192,-1302.000000
65.807587,-113.009621,-1302.000000
67.066528,-109.618439,-1302.000000
61.642826,-110.464569,-1302.000000
63.440315,-106.601730,-1302.000000
53.247673,-111.935593,-1302.000000
61.402687,-104.073769,-1302.000000
50.323635,-107.096954,-1302.000000
100.748299,-142.562210,-1298.000000
92.354523,-143.402985,-1298.000000
91.836174,-120.970108,-1298.000000
79.852386,-121.967049,-1298.000000
79.508507,-116.687447,-1298.000000
75.615128,-118.081741,-1298.000000
74.386833,-111.953423,-1298.000000
74.740547,-111.408089,-1298.000000
81.011536,-104.991142,-1298.000000
67.374481,-109.060005,-1298.000000
63.674099,-105.958443,-1298.000000
74.150932,-97.630127,-1298.000000
61.715927,-103.542236,-1298.000000
67.713432,-97.433846,-1298.000000
64.691841,-96.473366,-1298.000000
106.272293,-116.865089,-1302.000000
92.090996,-121.232086,-1302.000000
97.651810,-115.249626,-1302.000000
98.979248,-113.952362,-1302.000000
84.914429,-102.884689,-1302.000000
102.071220,29.657011,962.000000
104.670685,28.213827,962.000000
105.478333,31.331551,962.000000
110.458801,18.891397,962.000000
109.878494,28.565498,962.000000
114.113434,34.800709,962.000000
119.709824,26.511837,962.000000
120.743225,24.957138,962.000000
125.343842,22.649147,962.000000
125.877380,33.920696,962.000000
131.084320,24.667034,962.000000
146.438873,28.175661,962.000000
148.211075,28.284292,962.000000
112.833923,72.747566,962.000000
114.394234,71.089119,962.000000
119.360863,79.764084,962.000000
125.940033,82.634552,962.000000
128.240570,81.664986,962.000000
127.118744,83.745018,962.000000
122.399857,90.633743,962.000000
134.976288,84.218445,962.000000
83.022827,68.291367,958.000000
94.662468,76.267029,958.000000
101.876816,75.953590,958.000000
107.221855,83.251671,958.000000
108.307266,99.750893,958.000000
109.722183,101.021088,958.000000
121.707138,107.563446,958.000000
78.913116,80.963730,962.000000
89.519722,100.974846,962.000000
95.777611,98.252487,962.000000
96.131165,102.495125,962.000000
28.130732,170.008850,74.539978
29.530418,169.979309,77.800003
29.180496,169.986694,94.900002
12.612576,171.617188,88.312019
7.920878,171.337952,91.758362
10.366549,171.483505,107.440331
17.454008,171.905334,110.032043
0.198043,172.277908,88.841705
8.273024,173.415848,93.332153
-2.277497,171.929047,95.923241
172.035645,-6.189535,78.150002
172.389069,-9.721897,120.107162
170.439667,22.839722,76.199997
169.459702,26.511190,127.941467
169.846527,25.061928,129.915039
167.440796,38.192558,72.241531
168.718719,34.595768,72.500000
169.321335,32.899643,100.885918
171.447266,26.916088,130.139832
167.312592,38.553398,131.808334
166.841644,44.821148,109.528061
164.220657,50.659851,117.933022
114.598053,128.682480,72.100006
112.777695,129.888138,106.048973
96.211617,141.715469,93.998337
97.087067,141.232162,107.631493
100.632637,139.274765,114.284485
89.463959,146.756195,77.599998
97.120575,143.301300,95.275002
88.370155,147.249756,104.916855
97.986496,142.910568,108.707199
85.407776,148.586456,114.396561
-127.658073,-16.040598,-958.000000
-144.604065,-32.264179,-962.000000
-143.899368,-27.835197,-962.000000
-139.216370,-37.263454,-962.000000
-125.730728,-26.900656,-962.000000
-118.135750,-32.767616,-962.000000
-118.195389,-27.491119,-962.000000
-149.244385,-57.246189,-958.000000
-148.328522,-56.517357,-958.000000
-132.613037,-46.293087,-958.000000
-128.700821,-50.413414,-958.000000
-126.992302,-50.948185,-958.000000
-117.502899,-33.318630,-958.000000
-110.630814,-39.347260,-958.000000
-107.427383,-35.531425,-958.000000
-156.441635,-69.786285,-962.000000
-149.731445,-57.750366,-962.000000
-148.815460,-56.854004,-962.000000
-133.476151,-60.028633,-962.000000
-133.593750,-58.276871,-962.000000
-129.037537,-51.018024,-962.000000
-127.226379,-51.530090,-962.000000
-118.229362,-51.110233,-962.000000
-114.030243,-50.841198,-962.000000
-108.489822,-50.143890,-962.000000
-108.131020,-48.728348,-962.000000
-110.765381,-40.162567,-962.000000
-101.396072,-51.602890,-962.000000
-107.493126,-61.017933,-958.000000
-107.825157,-50.557545,-958.000000
-100.708862,-52.030930,-958.000000
-132.142151,-87.913399,-962.000000
48.118046,127.421173,602.000000
52.936966,125.584976,602.000000
60.820541,127.223526,602.000000
60.431469,151.594818,602.000000
29.338938,101.223709,598.000000
39.375896,99.230736,598.000000
33.390507,103.557121,598.000000
29.243612,110.536789,598.000000
43.226162,109.145004,598.000000
44.470451,110.812103,598.000000
33.397556,117.423714,598.000000
44.730682,115.207245,598.000000
37.690243,127.241966,598.000000
77.710136,89.434669,598.000000
74.574081,92.623734,598.000000
78.240112,90.229416,598.000000
74.770226,93.955666,598.000000
81.169563,95.400810,598.000000
76.961334,104.029587,598.000000
84.574074,103.492279,598.000000
99.987305,128.862854,598.000000
57.953350,89.998398,602.000000
61.477753,89.038673,602.000000
65.070030,89.062767,602.000000
61.031075,94.314369,602.000000
71.518883,90.160362,602.000000
58.385262,99.299377,602.000000
68.441299,97.965546,602.000000
67.621758,101.458313,602.000000
77.718735,104.519485,602.000000
76.368599,121.747429,602.000000
83.929733,119.691139,602.000000
21.856764,24.366865,6.213743
12.099063,29.068928,6.311874
16.148924,27.117373,6.543844
15.116945,27.614664,48.135719
15.297117,27.527843,48.154678
22.069622,24.264294,48.372997
19.616581,25.446371,48.906078
16.333107,27.028618,20.900002
20.567152,24.988308,22.156475
11.558547,29.329393,22.780909
12.189149,29.025518,25.343351
15.927720,27.223967,25.200001
23.917824,23.373678,27.751877
19.277988,25.609531,28.039104
19.684319,25.413729,37.490719
15.567376,27.397610,38.175186
19.170818,25.661175,40.349998
14.661913,27.833937,42.053532
23.269733,23.685982,44.023926
13.945827,28.179007,47.010670
19.258060,25.619135,28.834011
17.549269,26.442572,29.533876
16.062849,27.158850,29.850000
10.456049,29.860668,34.550812
10.870920,29.660749,35.949047
10.259552,29.955357,37.179951
12.909838,28.678230,49.515118
21.189363,24.688475,51.353592
18.400095,26.032574,52.497051
22.943775,23.843054,57.478050
15.668533,27.348864,57.958351
25.021023,22.842066,60.548630
-53.182644,-149.235275,-1298.000000
-52.971127,-145.614807,-1298.000000
-38.078476,-137.053772,-1298.000000
-43.860428,-134.008438,-1298.000000
-48.153194,-129.194702,-1298.000000
-31.310558,-117.490402,-1298.000000
-32.712219,-114.120255,-1298.000000
-36.518925,-111.789703,-1298.000000
-48.085762,-168.414154,-1302.000000
-36.898979,-148.804489,-1302.000000
-31.611034,-148.815460,-1302.000000
-36.089169,-144.269440,-1302.000000
-33.944801,-144.106049,-1302.000000
-37.784676,-137.501480,-1302.000000
